secid,date,days,forward_price,strike_price,premium,impl_volatility,cp_flag,ticker,index_flag
107929,20120410,91,49.060402,49.060402,2.249907,0.230289,P,NGG,0
107929,20120410,122,49.08255,49.08255,2.42915,0.214648,P,NGG,0
107929,20120410,152,49.104477,49.104477,2.705917,0.21417,P,NGG,0
107929,20120411,30,51.020206,51.020206,0.86726,0.148652,C,NGG,0
107929,20120411,60,49.941204,49.941204,1.875347,0.16786,C,NGG,0
107929,20120411,91,49.963024,49.963024,1.994745,0.167975,C,NGG,0
107929,20120411,122,49.984814,49.984814,2.007336,0.154831,C,NGG,0
107929,20120411,152,50.006138,50.006138,2.136215,0.154367,C,NGG,0
107929,20120411,30,51.020206,51.020206,0.97702,0.16739,P,NGG,0
107929,20120411,60,49.941204,49.941204,1.816521,0.224923,P,NGG,0
107929,20120411,91,49.963024,49.963024,2.223906,0.223512,P,NGG,0
107929,20120411,122,49.984814,49.984814,2.371245,0.205735,P,NGG,0
107929,20120411,152,50.006138,50.006138,2.639084,0.205092,P,NGG,0
107929,20120412,30,51.480305,51.480305,0.941491,0.159935,C,NGG,0
107929,20120412,60,50.401466,50.401466,1.855927,0.163819,C,NGG,0
107929,20120412,91,50.422977,50.422977,1.949909,0.16252,C,NGG,0
107929,20120412,122,50.444313,50.444313,2.05634,0.157198,C,NGG,0
107929,20120412,152,50.46521,50.46521,2.179647,0.157116,C,NGG,0
107929,20120412,30,51.480305,51.480305,1.045488,0.177527,P,NGG,0
107929,20120412,60,50.401466,50.401466,1.768844,0.217008,P,NGG,0
107929,20120412,91,50.422977,50.422977,2.170408,0.216129,P,NGG,0
107929,20120412,122,50.444313,50.444313,2.446791,0.210372,P,NGG,0
107929,20120412,152,50.46521,50.46521,2.729491,0.210209,P,NGG,0
107929,20120413,30,50.730133,50.730133,0.996927,0.171859,C,NGG,0
107929,20120413,60,49.651043,49.651043,1.85611,0.1678,C,NGG,0
107929,20120413,91,49.672146,49.672146,1.972302,0.16691,C,NGG,0
107929,20120413,122,49.693356,49.693356,2.082798,0.163737,C,NGG,0
107929,20120413,152,49.713963,49.713963,2.227253,0.163617,C,NGG,0
107929,20120413,30,50.730133,50.730133,0.89049,0.153428,P,NGG,0
107929,20120413,60,49.651043,49.651043,1.6878,0.210182,P,NGG,0
107929,20120413,91,49.672146,49.672146,2.071169,0.20935,P,NGG,0
107929,20120413,122,49.693356,49.693356,2.28765,0.19963,P,NGG,0
107929,20120413,152,49.713963,49.713963,2.551329,0.199419,P,NGG,0
107929,20120416,30,51.22023,51.22023,0.951716,0.162493,C,NGG,0
107929,20120416,60,50.142105,50.142105,1.859665,0.170915,C,NGG,0
107929,20120416,91,50.163383,50.163383,1.964468,0.167054,C,NGG,0
107929,20120416,122,50.185017,50.185017,2.017483,0.157356,C,NGG,0
107929,20120416,152,50.206684,50.206684,2.154228,0.157267,C,NGG,0
107929,20120416,30,51.22023,51.22023,1.048286,0.178907,P,NGG,0
107929,20120416,60,50.142105,50.142105,1.82281,0.224781,P,NGG,0
107929,20120416,91,50.163383,50.163383,2.19738,0.219954,P,NGG,0
107929,20120416,122,50.185017,50.185017,2.385752,0.20617,P,NGG,0
107929,20120416,152,50.206684,50.206684,2.661005,0.205973,P,NGG,0
107929,20120417,30,51.6604,51.6604,0.977617,0.165494,C,NGG,0
107929,20120417,60,50.582722,50.582722,1.798496,0.161184,C,NGG,0
107929,20120417,91,50.603951,50.603951,1.883141,0.156781,C,NGG,0
107929,20120417,122,50.625088,50.625088,1.986516,0.153063,C,NGG,0
107929,20120417,152,50.645741,50.645741,2.120811,0.153049,C,NGG,0
107929,20120417,30,51.6604,51.6604,1.210108,0.204784,P,NGG,0
107929,20120417,60,50.582722,50.582722,1.778726,0.217421,P,NGG,0
107929,20120417,91,50.603951,50.603951,2.15492,0.213812,P,NGG,0
107929,20120417,122,50.625088,50.625088,2.408214,0.206303,P,NGG,0
107929,20120417,152,50.645741,50.645741,2.687464,0.20622,P,NGG,0
107929,20120418,30,51.830517,51.830517,0.990642,0.167149,C,NGG,0
107929,20120418,60,50.753204,50.753204,1.825944,0.166699,C,NGG,0
107929,20120418,91,50.774429,50.774429,1.919593,0.161173,C,NGG,0
107929,20120418,122,50.795628,50.795628,2.033954,0.158411,C,NGG,0
107929,20120418,152,50.816814,50.816814,2.188597,0.158404,C,NGG,0
107929,20120418,30,51.830517,51.830517,1.2341,0.208161,P,NGG,0
107929,20120418,60,50.753204,50.753204,1.771101,0.215754,P,NGG,0
107929,20120418,91,50.774429,50.774429,2.138402,0.211454,P,NGG,0
107929,20120418,122,50.795628,50.795628,2.400175,0.204919,P,NGG,0
107929,20120418,152,50.816814,50.816814,2.678814,0.204859,P,NGG,0
107929,20120419,30,51.930634,51.930634,0.93157,0.156878,C,NGG,0
107929,20120419,60,50.853783,50.853783,1.744413,0.156197,C,NGG,0
107929,20120419,91,50.875309,50.875309,1.811217,0.149495,C,NGG,0
107929,20120419,122,50.896797,50.896797,1.91914,0.147419,C,NGG,0
107929,20120419,152,50.918282,50.918282,2.053889,0.147414,C,NGG,0
107929,20120419,30,51.930634,51.930634,1.331298,0.224134,P,NGG,0
107929,20120419,60,50.853783,50.853783,1.861365,0.226316,P,NGG,0
107929,20120419,91,50.875309,50.875309,2.186182,0.215759,P,NGG,0
107929,20120419,122,50.896797,50.896797,2.385941,0.203293,P,NGG,0
107929,20120419,152,50.918282,50.918282,2.662321,0.203184,P,NGG,0
107929,20120420,30,52.700897,52.700897,0.900977,0.149508,C,NGG,0
107929,20120420,60,51.624683,51.624683,1.720567,0.1522,C,NGG,0
107929,20120420,91,51.646385,51.646385,1.828815,0.150036,C,NGG,0
107929,20120420,122,51.668419,51.668419,1.953914,0.149965,C,NGG,0
107929,20120420,152,51.690273,51.690273,2.110965,0.149896,C,NGG,0
107929,20120420,30,52.700897,52.700897,1.346167,0.223324,P,NGG,0
107929,20120420,60,51.624683,51.624683,1.808739,0.216616,P,NGG,0
107929,20120420,91,51.646385,51.646385,2.135378,0.207579,P,NGG,0
107929,20120420,122,51.668419,51.668419,2.447083,0.205394,P,NGG,0
107929,20120420,152,51.690273,51.690273,2.732812,0.205457,P,NGG,0
107929,20120423,30,53.071327,53.071327,0.826015,0.136111,C,NGG,0
107929,20120423,60,51.995892,51.995892,1.668562,0.146409,C,NGG,0
107929,20120423,91,52.017879,52.017879,1.858645,0.154886,C,NGG,0
107929,20120423,122,52.040359,52.040359,2.006583,0.153897,C,NGG,0
107929,20120423,152,52.062675,52.062675,2.092441,0.148744,C,NGG,0
107929,20120423,182,52.085629,52.085629,2.14295,0.142317,C,NGG,0
107929,20120423,30,53.071327,53.071327,1.503843,0.247758,P,NGG,0
107929,20120423,60,51.995892,51.995892,2.001054,0.237966,P,NGG,0
107929,20120423,91,52.017879,52.017879,2.145006,0.207022,P,NGG,0
107929,20120423,122,52.040359,52.040359,2.43553,0.202954,P,NGG,0
107929,20120423,152,52.062675,52.062675,2.728751,0.203675,P,NGG,0
107929,20120423,182,52.085629,52.085629,3.022321,0.206128,P,NGG,0
107929,20120424,30,54.001678,54.001678,0.774498,0.125422,C,NGG,0
107929,20120424,60,52.926746,52.926746,2.023013,0.192537,C,NGG,0
107929,20120424,91,52.94894,52.94894,1.898508,0.156987,C,NGG,0
107929,20120424,122,52.971672,52.971672,1.754188,0.128327,C,NGG,0
107929,20120424,152,52.994419,52.994419,1.845205,0.126162,C,NGG,0
107929,20120424,182,53.017815,53.017815,1.954877,0.125731,C,NGG,0
107929,20120424,30,54.001678,54.001678,1.153446,0.186716,P,NGG,0
107929,20120424,60,52.926746,52.926746,2.246031,0.262443,P,NGG,0
107929,20120424,91,52.94894,52.94894,2.099954,0.199092,P,NGG,0
107929,20120424,122,52.971672,52.971672,2.323607,0.190185,P,NGG,0
107929,20120424,152,52.994419,52.994419,2.609162,0.19128,P,NGG,0
107929,20120424,182,53.017815,53.017815,2.889374,0.193542,P,NGG,0
107929,20120425,30,53.851765,53.851765,0.74568,0.121091,C,NGG,0
107929,20120425,60,52.776638,52.776638,1.933322,0.182683,C,NGG,0
107929,20120425,91,52.798306,52.798306,1.793533,0.146403,C,NGG,0
107929,20120425,122,52.820255,52.820255,1.846491,0.138534,C,NGG,0
107929,20120425,152,52.842033,52.842033,1.914738,0.132548,C,NGG,0
107929,20120425,182,52.864239,52.864239,1.991366,0.128598,C,NGG,0
107929,20120425,30,53.851765,53.851765,1.284667,0.208553,P,NGG,0
107929,20120425,60,52.776638,52.776638,1.945309,0.227897,P,NGG,0
107929,20120425,91,52.798306,52.798306,2.020987,0.192136,P,NGG,0
107929,20120425,122,52.820255,52.820255,2.323751,0.190746,P,NGG,0
107929,20120425,152,52.842033,52.842033,2.610538,0.191938,P,NGG,0
107929,20120425,182,52.864239,52.864239,2.890369,0.194178,P,NGG,0
107929,20120426,30,53.651886,53.651886,0.774695,0.126273,C,NGG,0
107929,20120426,60,52.576797,52.576797,2.255586,0.22784,C,NGG,0
107929,20120426,91,52.598461,52.598461,1.925372,0.162351,C,NGG,0
107929,20120426,122,52.620506,52.620506,1.956369,0.14944,C,NGG,0
107929,20120426,152,52.642216,52.642216,1.999459,0.140336,C,NGG,0
107929,20120426,182,52.664387,52.664387,2.012695,0.131218,C,NGG,0
107929,20120426,30,53.651886,53.651886,1.372182,0.223602,P,NGG,0
107929,20120426,60,52.576797,52.576797,1.879017,0.220955,P,NGG,0
107929,20120426,91,52.598461,52.598461,2.065109,0.197088,P,NGG,0
107929,20120426,122,52.620506,52.620506,2.385709,0.196592,P,NGG,0
107929,20120426,152,52.642216,52.642216,2.65177,0.195723,P,NGG,0
107929,20120426,182,52.664387,52.664387,2.87687,0.194003,P,NGG,0
107929,20120427,30,53.902122,53.902122,0.757144,0.122839,C,NGG,0
107929,20120427,60,52.827251,52.827251,1.929614,0.184398,C,NGG,0
107929,20120427,91,52.849052,52.849052,1.733833,0.141501,C,NGG,0
107929,20120427,122,52.871216,52.871216,1.771906,0.13144,C,NGG,0
107929,20120427,152,52.893047,52.893047,1.883864,0.131411,C,NGG,0
107929,20120427,182,52.915382,52.915382,2.00209,0.129838,C,NGG,0
107929,20120427,30,53.902122,53.902122,1.407043,0.228221,P,NGG,0
107929,20120427,60,52.827251,52.827251,1.991232,0.23306,P,NGG,0
107929,20120427,91,52.849052,52.849052,2.010122,0.190915,P,NGG,0
107929,20120427,122,52.871216,52.871216,2.316143,0.189934,P,NGG,0
107929,20120427,152,52.893047,52.893047,2.58355,0.189761,P,NGG,0
107929,20120427,182,52.915382,52.915382,2.820526,0.189281,P,NGG,0
107929,20120430,30,53.005822,53.005822,1.688654,0.171555,C,NGG,0
107929,20120430,60,53.028335,53.028335,1.747657,0.163498,C,NGG,0
107929,20120430,91,53.050307,53.050307,1.593158,0.127493,C,NGG,0
107929,20120430,122,53.072581,53.072581,1.68108,0.125125,C,NGG,0
107929,20120430,152,53.094489,53.094489,1.803409,0.125075,C,NGG,0
107929,20120430,182,53.116732,53.116732,1.922293,0.124816,C,NGG,0
107929,20120430,30,53.005822,53.005822,0.978764,0.238765,P,NGG,0
107929,20120430,60,53.028335,53.028335,2.234712,0.260612,P,NGG,0
107929,20120430,91,53.050307,53.050307,2.21458,0.209581,P,NGG,0
107929,20120430,122,53.072581,53.072581,2.552377,0.20857,P,NGG,0
107929,20120430,152,53.094489,53.094489,2.829325,0.207091,P,NGG,0
107929,20120430,182,53.116732,53.116732,3.052994,0.20417,P,NGG,0
107929,20120501,30,52.966038,52.966038,1.875838,0.209977,C,NGG,0
107929,20120501,60,52.988642,52.988642,1.872894,0.18217,C,NGG,0
107929,20120501,91,53.01054,53.01054,1.774598,0.148428,C,NGG,0
107929,20120501,122,53.032576,53.032576,1.825478,0.138101,C,NGG,0
107929,20120501,152,53.054251,53.054251,1.887031,0.132113,C,NGG,0
107929,20120501,182,53.076199,53.076199,1.94409,0.126679,C,NGG,0
107929,20120501,30,52.966038,52.966038,1.496788,0.221556,P,NGG,0
107929,20120501,60,52.988642,52.988642,1.902413,0.221964,P,NGG,0
107929,20120501,91,53.01054,53.01054,2.022181,0.191473,P,NGG,0
107929,20120501,122,53.032576,53.032576,2.343118,0.191564,P,NGG,0
