Date,Open,High,Low,Close,Volume,Adj Close
2014-01-17,812.50,819.50,807.00,811.50,340500,811.50
2014-01-16,820.00,820.50,809.00,815.00,400200,815.00
2014-01-15,821.00,824.00,812.00,820.50,714800,820.50
2014-01-14,818.00,819.00,811.50,817.50,446800,817.50
2014-01-13,817.50,820.60,812.00,819.00,1134500,819.00
2014-01-10,817.00,822.50,814.00,820.00,401200,820.00
2014-01-09,799.00,823.00,797.50,817.50,801400,817.50
2014-01-08,796.00,799.50,778.00,797.00,723500,797.00
2014-01-07,803.00,803.00,788.50,795.50,594900,795.50
2014-01-06,802.50,811.00,799.50,807.00,566500,807.00
2014-01-03,797.00,804.32,790.00,800.00,465000,800.00
2014-01-02,797.00,805.00,790.50,797.50,433900,797.50
2014-01-01,800.50,800.50,800.50,800.50,000,800.50
2013-12-31,791.00,805.00,791.00,800.50,123100,800.50
2013-12-30,797.00,801.65,793.50,794.00,293100,794.00
2013-12-27,793.00,802.00,793.00,798.50,198000,798.50
2013-12-26,798.00,798.00,798.00,798.00,000,798.00
2013-12-25,798.00,798.00,798.00,798.00,000,798.00
2013-12-24,789.50,798.00,787.00,798.00,34400,798.00
2013-12-23,790.00,793.00,782.00,784.50,483800,784.50
2013-12-20,795.00,804.50,785.00,789.00,1349000,789.00
2013-12-19,781.50,803.53,778.00,792.00,1173400,792.00
2013-12-18,774.50,783.50,771.00,771.00,773700,771.00
2013-12-17,775.50,780.50,775.50,775.50,532500,775.50
2013-12-16,778.00,786.50,768.80,780.00,742200,780.00
2013-12-13,770.50,787.00,770.50,778.50,686600,778.50
2013-12-12,789.50,794.00,784.20,788.00,530000,788.00
2013-12-11,784.50,796.50,767.50,786.50,1006600,786.50
2013-12-10,782.50,786.00,778.00,781.00,584200,781.00
2013-12-09,766.00,782.00,764.00,780.00,693300,780.00
2013-12-06,762.00,766.00,750.50,764.50,829100,764.50
2013-12-05,756.50,799.00,753.50,755.00,2403200,755.00
2013-12-04,686.00,747.09,683.00,743.00,2608900,743.00
2013-12-03,693.00,699.00,683.50,684.00,556700,684.00
2013-12-02,691.00,693.00,685.00,691.00,549900,691.00
2013-11-29,693.00,697.00,689.00,691.50,555600,691.50
2013-11-28,694.50,695.00,686.00,692.50,467800,692.50
2013-11-27,690.00,695.00,686.00,692.50,490500,692.50
2013-11-26,690.00,697.50,686.90,687.00,756500,687.00
2013-11-25,687.00,693.00,683.90,690.50,499700,690.50
2013-11-22,688.50,691.50,679.50,683.50,585500,683.50
2013-11-21,680.00,689.50,674.00,686.00,597200,686.00
2013-11-20,678.00,681.00,675.50,680.00,621200,680.00
2013-11-19,669.50,680.00,668.00,679.50,704600,679.50
2013-11-18,668.00,673.50,661.50,671.00,718400,671.00
2013-11-15,663.00,668.50,659.50,662.50,936100,662.50
2013-11-14,661.00,663.00,648.36,656.00,994900,656.00
2013-11-13,666.50,680.00,652.00,653.00,1872600,653.00
2013-11-12,631.00,637.32,627.00,636.50,527500,636.50
2013-11-11,629.50,636.50,626.50,631.50,311100,631.50
2013-11-08,630.00,635.50,625.50,630.50,623400,630.50
2013-11-07,637.00,642.50,631.50,632.50,427900,632.50
2013-11-06,636.00,641.50,636.00,638.00,509500,638.00
2013-11-05,647.00,650.00,630.50,634.00,838000,634.00
2013-11-04,644.50,653.00,642.00,648.50,716100,648.50
2013-11-01,638.00,641.50,627.00,641.50,748100,641.50
2013-10-31,656.00,656.00,636.00,636.00,1488700,636.00
2013-10-30,672.50,674.00,657.50,660.50,1188000,660.50
2013-10-29,663.50,674.50,663.50,670.50,496400,670.50
2013-10-28,671.50,674.50,664.50,665.50,478400,665.50
2013-10-25,668.00,673.50,662.00,671.50,931800,671.50
2013-10-24,658.00,660.50,655.50,656.50,554700,656.50
2013-10-23,650.50,660.00,650.00,658.00,646200,658.00
2013-10-22,655.50,657.50,650.00,650.00,746700,650.00
2013-10-21,646.50,669.50,646.50,656.00,1001700,656.00
2013-10-18,635.00,656.00,631.00,647.00,2003900,647.00
2013-10-17,651.00,655.50,624.00,627.00,1382200,627.00
2013-10-16,639.00,646.50,625.50,641.00,1318400,641.00
2013-10-15,661.50,663.50,639.00,639.00,1684400,639.00
2013-10-14,647.00,660.00,643.50,659.00,535000,659.00
2013-10-11,662.00,662.00,648.50,650.00,850100,650.00
2013-10-10,665.00,667.00,656.00,657.00,638900,657.00
2013-10-09,667.00,673.93,660.50,662.50,496300,662.50
2013-10-08,672.00,677.00,669.50,669.50,626500,669.50
2013-10-07,675.50,676.50,656.00,671.50,449400,671.50
2013-10-04,678.50,680.00,675.00,675.50,596100,675.50
2013-10-03,688.50,688.50,676.00,678.50,567600,678.50
2013-10-02,683.50,689.50,680.00,686.00,1289900,686.00
2013-10-01,682.00,685.00,675.50,685.00,742600,685.00
2013-09-30,675.00,682.50,672.89,682.50,1109200,682.50
2013-09-27,687.50,693.00,684.81,690.00,713100,690.00
2013-09-26,684.00,684.02,674.50,684.00,659000,684.00
2013-09-25,685.00,688.00,674.12,683.50,1253200,683.50
2013-09-24,682.50,695.00,682.00,693.00,618000,684.30
2013-09-23,686.00,686.50,679.00,681.00,794700,672.45
2013-09-20,692.50,695.00,686.00,686.00,2216800,677.39
2013-09-19,691.50,700.00,691.50,694.00,635700,685.29
2013-09-18,685.00,689.00,680.25,687.00,505700,678.38
2013-09-17,686.00,693.00,683.50,684.00,709100,675.41
2013-09-16,692.00,697.50,688.00,688.00,351600,679.36
2013-09-13,691.00,700.00,689.50,691.00,696700,682.33
2013-09-12,694.00,703.00,690.00,694.00,869000,685.29
2013-09-11,716.00,718.50,694.32,696.50,1054300,687.76
2013-09-10,720.00,720.00,713.00,714.00,712900,705.04
2013-09-09,716.00,716.75,710.00,716.00,414300,707.01
2013-09-06,719.00,722.00,712.50,716.50,737400,707.50
2013-09-05,710.50,721.00,709.38,717.50,789800,708.49
2013-09-04,718.00,718.00,707.50,713.00,682600,704.05
2013-09-03,706.50,719.00,702.50,713.50,775200,704.54
2013-09-02,700.50,710.00,696.00,709.00,591100,700.10
2013-08-30,696.50,701.50,694.00,698.00,653500,689.24
2013-08-29,704.50,704.50,694.50,699.50,827400,690.72
2013-08-28,683.50,704.00,681.50,702.50,937800,693.68
2013-08-27,683.50,687.50,677.00,686.50,730400,677.88
2013-08-26,686.00,686.00,686.00,686.00,000,677.39
2013-08-23,677.00,688.50,676.00,686.00,478800,677.39
2013-08-22,674.00,680.00,672.50,674.50,476400,666.03
2013-08-21,667.00,678.00,667.00,672.00,780800,663.56
2013-08-20,659.00,663.00,656.00,659.50,342200,651.22
2013-08-19,663.00,668.50,658.00,663.50,523000,655.17
2013-08-16,662.50,665.50,660.00,661.00,681400,652.70
2013-08-15,675.00,679.00,659.50,659.50,1205800,651.22
2013-08-14,683.50,687.00,678.50,686.00,578300,677.39
2013-08-13,686.50,687.50,680.00,683.00,386100,674.43
2013-08-12,676.00,686.50,675.43,683.50,874600,674.92
2013-08-09,678.50,682.00,676.00,677.50,698300,668.99
2013-08-08,666.50,678.50,666.50,676.50,576600,668.01
2013-08-07,665.00,677.00,663.50,667.00,732800,658.63
2013-08-06,673.00,673.50,664.50,667.00,845900,658.63
2013-08-05,671.00,678.50,665.50,672.50,1075900,664.06
2013-08-02,654.00,656.00,648.50,653.50,661000,645.30
2013-08-01,637.00,652.00,637.00,652.00,745200,643.81
2013-07-31,642.00,648.00,638.00,641.50,769400,633.45
2013-07-30,640.50,654.00,637.50,639.50,748800,631.47
2013-07-29,640.50,650.00,627.14,631.50,873100,623.57
2013-07-26,649.00,663.50,641.68,645.50,645300,637.40
2013-07-25,650.00,652.50,648.00,648.00,787900,639.86
2013-07-24,643.50,652.50,642.50,651.00,656100,642.83
