Date,Open,High,Low,Close,Volume,Adj Close
2014-01-17,26.59,26.59,26.50,26.50,000,26.50
2014-01-16,26.39,26.50,26.26,26.26,300,26.26
2014-01-15,26.01,26.01,26.01,26.01,000,26.01
2014-01-14,26.47,26.47,26.47,26.47,000,26.47
2014-01-13,27.28,27.28,27.28,27.28,000,27.28
2014-01-10,26.26,26.26,26.26,26.26,000,26.26
2014-01-09,26.23,26.84,26.23,26.84,200,26.84
2014-01-08,26.45,26.80,26.45,26.45,100,26.45
2014-01-07,26.51,26.83,26.51,26.79,200,26.79
2014-01-06,27.36,27.36,27.36,27.36,000,27.36
2014-01-03,25.92,27.05,25.92,27.05,600,27.05
2014-01-02,26.39,26.39,26.39,26.39,000,26.39
2014-01-01,25.85,25.85,25.85,25.85,000,25.85
2013-12-31,25.85,25.85,25.85,25.85,000,25.85
2013-12-30,25.85,25.85,25.85,25.85,000,25.85
2013-12-27,25.85,26.49,25.85,26.49,100,26.49
2013-12-26,25.25,25.25,25.25,25.25,000,25.25
2013-12-25,25.25,25.25,25.25,25.25,000,25.25
2013-12-24,25.25,25.25,25.25,25.25,000,25.25
2013-12-23,25.44,25.85,25.25,25.25,300,25.25
2013-12-20,26.50,26.50,26.00,26.30,1000,26.30
2013-12-19,26.50,26.50,26.50,26.50,000,26.50
2013-12-18,26.00,26.87,26.00,26.87,100,26.87
2013-12-17,26.00,26.00,26.00,26.00,000,26.00
2013-12-16,26.50,26.60,26.50,26.50,200,26.50
2013-12-13,26.50,26.51,26.50,26.51,000,26.51
2013-12-12,27.50,27.50,26.53,26.53,400,26.53
2013-12-11,27.50,27.50,27.50,27.50,000,27.50
2013-12-10,27.78,28.20,27.78,28.20,100,28.20
2013-12-09,27.04,27.04,27.04,27.04,000,27.04
2013-12-06,26.39,27.52,26.39,27.52,100,27.52
2013-12-05,26.77,27.08,26.45,27.08,200,27.08
2013-12-04,26.97,27.08,26.97,27.08,000,27.08
2013-12-03,27.17,27.31,27.17,27.31,000,27.31
2013-12-02,28.17,28.17,28.00,28.00,200,28.00
2013-11-29,28.29,28.29,28.27,28.27,000,28.27
2013-11-28,28.27,29.09,28.27,29.09,100,29.09
2013-11-27,28.40,28.40,28.40,28.40,000,28.40
2013-11-26,28.27,28.27,28.27,28.27,000,28.27
2013-11-25,28.42,28.42,28.42,28.42,000,28.42
2013-11-22,28.57,28.57,28.57,28.57,000,28.57
2013-11-21,28.52,29.31,28.52,29.31,000,29.31
2013-11-20,28.21,28.77,28.21,28.77,000,28.77
2013-11-19,28.35,29.00,28.35,29.00,200,29.00
2013-11-18,28.71,28.71,28.71,28.71,000,28.71
2013-11-15,28.29,29.25,28.29,28.90,100,28.90
2013-11-14,29.01,29.25,29.01,29.25,300,29.25
2013-11-13,29.24,29.81,29.24,29.40,100,29.40
2013-11-12,29.21,30.90,28.75,29.15,1600,29.15
2013-11-11,29.74,30.00,29.74,30.00,200,30.00
2013-11-08,28.49,28.49,28.49,28.49,000,28.49
2013-11-07,28.60,29.30,28.60,29.30,000,29.30
2013-11-06,28.37,29.00,28.37,29.00,100,29.00
2013-11-05,28.22,28.22,28.22,28.22,000,28.22
2013-11-04,27.59,27.59,27.59,27.59,000,27.59
2013-11-01,27.39,27.39,27.39,27.39,000,27.39
2013-10-31,27.60,28.37,27.36,27.36,500,27.36
2013-10-30,27.26,28.22,27.26,28.22,200,28.22
2013-10-29,29.60,29.60,26.70,27.46,700,27.46
2013-10-28,28.69,30.00,28.10,29.20,300,29.20
2013-10-25,27.39,27.39,27.00,27.00,100,27.00
2013-10-24,28.59,32.00,28.50,28.50,500,28.50
2013-10-23,27.12,27.42,27.12,27.42,100,27.42
2013-10-22,26.01,27.45,25.54,27.35,700,27.35
2013-10-21,25.60,25.60,25.60,25.60,000,25.60
2013-10-18,25.71,25.71,25.71,25.71,000,25.71
2013-10-17,26.30,26.30,26.30,26.30,100,26.30
2013-10-16,25.25,26.00,25.25,26.00,300,26.00
2013-10-15,25.25,25.47,25.25,25.47,000,25.47
2013-10-14,25.89,25.89,25.46,25.60,600,25.60
2013-10-11,25.25,25.41,25.25,25.41,000,25.41
2013-10-10,25.47,25.99,25.35,25.35,300,25.35
2013-10-09,25.25,25.98,25.25,25.98,000,25.98
2013-10-08,25.25,25.99,25.25,25.99,200,25.99
2013-10-07,25.70,25.90,25.53,25.90,500,25.90
2013-10-04,25.50,25.50,25.50,25.50,000,25.50
2013-10-03,25.50,26.68,25.50,25.76,200,25.76
2013-10-02,25.50,25.77,25.50,25.67,100,25.67
2013-10-01,25.50,25.50,25.50,25.50,000,25.50
2013-09-30,25.50,26.33,25.50,26.00,100,26.00
2013-09-27,26.03,26.03,25.96,25.96,300,25.96
2013-09-26,25.68,25.68,25.68,25.68,000,25.68
2013-09-25,25.70,26.09,25.70,26.09,100,26.09
2013-09-24,25.51,26.25,25.51,26.05,600,26.05
2013-09-23,26.44,26.50,26.44,26.50,100,26.50
2013-09-20,26.95,26.95,26.95,26.95,100,26.95
2013-09-19,26.95,26.95,26.95,26.95,000,26.95
2013-09-18,26.95,26.95,26.95,26.95,000,26.95
2013-09-17,26.95,26.95,26.95,26.95,000,26.95
2013-09-16,26.95,27.40,26.95,27.40,300,27.40
2013-09-13,26.95,26.95,26.95,26.95,000,26.95
2013-09-12,27.15,27.28,27.15,27.28,100,27.28
2013-09-11,26.95,26.95,26.95,26.95,000,26.95
2013-09-10,26.95,27.23,26.95,27.23,100,27.23
2013-09-09,26.95,26.95,26.95,26.95,000,26.95
2013-09-06,26.95,27.16,26.95,27.16,100,27.16
2013-09-05,26.95,27.32,26.95,27.27,200,27.27
2013-09-04,26.98,27.52,26.98,27.52,100,27.52
2013-09-03,26.95,26.95,26.95,26.95,000,26.95
2013-09-02,26.91,27.34,26.91,27.34,100,27.34
2013-08-30,27.03,27.35,27.03,27.35,000,27.35
2013-08-29,27.10,27.37,27.10,27.37,000,27.37
2013-08-28,27.01,27.31,27.01,27.31,000,27.31
2013-08-27,27.10,27.10,27.10,27.10,000,27.10
2013-08-26,27.71,27.71,27.71,27.71,000,27.71
2013-08-23,27.73,27.73,27.73,27.73,000,27.73
2013-08-22,27.84,27.84,27.84,27.84,000,27.84
2013-08-21,28.67,28.78,28.55,28.66,200,28.66
2013-08-20,28.57,28.57,28.57,28.57,000,28.57
2013-08-19,27.76,27.76,27.76,27.76,000,27.76
2013-08-16,27.60,27.60,27.60,27.60,000,27.60
2013-08-15,27.58,28.01,27.58,28.01,100,28.01
2013-08-14,27.30,28.09,27.30,28.02,400,28.02
2013-08-13,27.50,27.98,27.50,27.98,100,27.98
2013-08-12,27.01,27.08,27.01,27.08,000,27.08
