,r,betaling_pendk_stat,værdi_pendk,værdi_pendk_stat,værdi_pendk_stat_aktier,betaling_gs_stat,værdi_gs,værdi_gs_stat,værdi_gs_stat_aktier,stat_forskel
42,-0.5799999999999996,8.744666550312498,8.744666550312498,-7.714481965512494,1.0301845848000037,7.351264528007811,7.351264528007811,-6.215028733607808,1.136235794400004,-1.4994532319046865
43,-0.5699999999999996,8.744666550312498,8.744666550312498,-7.6128091681328645,1.1318573821796338,7.3647771480078115,7.3647771480078115,-6.1164019628578075,1.2483751851500045,-1.496407205275057
44,-0.5599999999999996,8.744666550312498,8.744666550312498,-7.503789960327309,1.2408765899851897,7.379266128007812,7.379266128007812,-6.010648873607807,1.3686172544000048,-1.4931410867195014
45,-0.5499999999999996,8.744666550312498,8.744666550312498,-7.387078706562494,1.3575878437500049,7.394777404007812,7.394777404007812,-5.897434185257806,1.4973432187500055,-1.4896445213046876
46,-0.5399999999999996,8.744666550312498,8.744666550312498,-7.262321825660641,1.4823447246518573,7.411357968007812,7.411357968007812,-5.776414909607807,1.6349430584000058,-1.4859069160528344
47,-0.5299999999999996,8.744666550312498,8.744666550312498,-7.129157790799529,1.615508759512969,7.429055868007812,7.429055868007812,-5.647240350857806,1.7818155171500065,-1.4819174399417232
48,-0.5199999999999996,8.744666550312498,8.744666550312498,-6.9872171295124925,1.7574494208000062,7.447920208007812,7.447920208007812,-5.5095521056078045,1.9383681024000068,-1.477665023904688
49,-0.5099999999999996,8.744666550312498,8.744666550312498,-6.836122423688417,1.908544126624081,7.468001148007812,7.468001148007812,-5.362984062857805,2.1050170851500076,-1.4731383608306121
50,-0.49999999999999956,8.744666550312498,8.744666550312498,-6.67548830957175,2.069178240740748,7.489349904007812,7.489349904007812,-5.207162404007804,2.282187500000008,-1.4683259055639457
51,-0.48999999999999955,8.744666550312498,8.744666550312498,-6.50492147776249,2.2397450725500083,7.512018748007812,7.512018748007812,-5.041705602857804,2.4703131451500084,-1.4632158749046864
52,-0.47999999999999954,8.744666550312498,8.744666550312498,-6.324020673216193,2.4206458770963053,7.536061008007812,7.536061008007812,-4.866224425607803,2.669836582400009,-1.4577962476083899
53,-0.46999999999999953,8.744666550312498,8.744666550312498,-6.13237669524397,2.612289855068528,7.561531068007812,7.561531068007812,-4.680321930857802,2.8812091371500106,-1.452054764386168
54,-0.4599999999999995,8.744666550312498,8.744666550312498,-5.929572397512489,2.8150941528000097,7.588484368007813,7.588484368007813,-4.483593469607802,3.104890898400011,-1.4459789279046866
55,-0.4499999999999995,8.744666550312498,8.744666550312498,-5.715182688043969,3.02948386226853,7.616977404007812,7.616977404007812,-4.275626685257801,3.3413507187500118,-1.4395560027861682
56,-0.4399999999999995,8.744666550312498,8.744666550312498,-5.48877452921619,3.2558920210963085,7.647067728007813,7.647067728007813,-4.0560015136078,3.591066214400013,-1.4327730156083902
57,-0.4299999999999995,8.744666550312498,8.744666550312498,-5.249906937762486,3.494759612550013,7.678813948007813,7.678813948007813,-3.824290182857799,3.8545237651500135,-1.4256167549046865
58,-0.4199999999999995,8.744666550312498,8.744666550312498,-4.998130984771744,3.7465355655407544,7.712275728007813,7.712275728007813,-3.580057213607798,4.132218514400015,-1.4180737711639457
59,-0.4099999999999995,8.744666550312498,8.744666550312498,-4.732989795688409,4.011676754624089,7.747513788007813,7.747513788007813,-3.3228594188577976,4.424654369150016,-1.4101303768306117
60,-0.39999999999999947,8.744666550312498,8.744666550312498,-4.454018550312483,4.290648000000015,7.784589904007813,7.784589904007813,-3.0522459040077967,4.732344000000016,-1.4017726463046865
61,-0.38999999999999946,8.744666550312498,8.744666550312498,-4.160744482799518,4.58392206751298,7.823566908007813,7.823566908007813,-2.7677580668577955,5.055808841150018,-1.3929864159417225
62,-0.37999999999999945,8.744666550312498,8.744666550312498,-3.8526868816606283,4.89197966865187,7.864508688007813,7.864508688007813,-2.4689295976077936,5.39557909040002,-1.3837572840528347
63,-0.36999999999999944,8.744666550312498,8.744666550312498,-3.5293570897624793,5.215309460550019,7.907480188007813,7.907480188007813,-2.155286478857793,5.752193709150021,-1.3740706109046865
64,-0.35999999999999943,8.744666550312498,8.744666550312498,-3.190258504327293,5.554408045985205,7.952547408007814,7.952547408007814,-1.8263469856077927,6.1262004224000215,-1.3639115187195001
65,-0.3499999999999994,8.744666550312498,8.744666550312498,-2.8348865769328464,5.909779973379652,7.999777404007814,7.999777404007814,-1.4816216852577906,6.518155718750023,-1.3532648916750558
66,-0.3399999999999994,8.744666550312498,8.744666550312498,-2.4627288135124754,6.281937736800023,8.049238288007814,8.049238288007814,-1.1206134376077896,6.928624850400024,-1.3421153759046858
67,-0.3299999999999994,8.744666550312498,8.744666550312498,-2.073264774355067,6.671401775957431,8.100999228007815,8.100999228007815,-0.7428173948577879,7.358181833150027,-1.3304473794972793
68,-0.3199999999999994,8.744666550312498,8.744666550312498,-1.6659660741050644,7.078700476207434,8.155130448007816,8.155130448007816,-0.34772100160778674,7.807409446400029,-1.3182450724972776
69,-0.3099999999999994,8.744666550312498,8.744666550312498,-1.2402963817624713,7.504370168550027,8.211703228007815,8.211703228007815,0.0651960051422158,8.276899233150031,-1.305492386904687
70,-0.2999999999999994,8.744666550312498,8.744666550312498,-0.7957114206828386,7.94895512962966,8.270789904007815,8.270789904007815,0.4964615959922156,8.76725150000003,-1.2921730166750542
71,-0.28999999999999937,8.744666550312498,8.744666550312498,-0.3316589685772815,8.413007581735217,8.332463868007816,8.332463868007816,0.9466114491422193,9.279075317150035,-1.2782704177195008
72,-0.27999999999999936,8.744666550312498,8.744666550312498,0.15242114248753325,8.897087692800032,8.396799568007815,8.396799568007815,1.4161889503922218,9.812988518400036,-1.2637678079046886
73,-0.26999999999999935,8.744666550312498,8.744666550312498,0.6570970260893887,9.401763576401887,8.463872508007816,8.463872508007816,1.9057451931422218,10.369617701150037,-1.248648167052833
74,-0.25999999999999934,8.744666550312498,8.744666550312498,1.1829447414505019,9.927611291763,8.533759248007817,8.533759248007817,2.415838978392223,10.94959822640004,-1.2328942369417213
75,-0.24999999999999933,8.744666550312498,8.744666550312498,1.7305482934375398,10.475214843750038,8.606537404007817,8.606537404007817,2.9470368147422246,11.553574218750041,-1.2164885213046848
76,-0.23999999999999932,8.744666550312498,8.744666550312498,2.3004996325616176,11.045166182874116,8.682285648007817,8.682285648007817,3.499912918392228,12.182198566400045,-1.1994132858306106
